user_id,cluster,segment
121033,3,High Engagement Users
121034,1,Moderate Engagement Users
121035,0,Low Engagement / At-Risk Users
121036,0,Low Engagement / At-Risk Users
121037,0,Low Engagement / At-Risk Users
121038,0,Low Engagement / At-Risk Users
121039,2,Occasional Users
121040,0,Low Engagement / At-Risk Users
121041,1,Moderate Engagement Users
121042,2,Occasional Users
121043,1,Moderate Engagement Users
121044,1,Moderate Engagement Users
121045,1,Moderate Engagement Users
121046,0,Low Engagement / At-Risk Users
121047,0,Low Engagement / At-Risk Users
121048,3,High Engagement Users
121049,0,Low Engagement / At-Risk Users
121050,0,Low Engagement / At-Risk Users
121051,0,Low Engagement / At-Risk Users
121052,3,High Engagement Users
121053,3,High Engagement Users
121054,3,High Engagement Users
121055,2,Occasional Users
121056,0,Low Engagement / At-Risk Users
121057,2,Occasional Users
121058,1,Moderate Engagement Users
121059,0,Low Engagement / At-Risk Users
121060,2,Occasional Users
121061,1,Moderate Engagement Users
121062,0,Low Engagement / At-Risk Users
121063,1,Moderate Engagement Users
121064,3,High Engagement Users
121065,0,Low Engagement / At-Risk Users
121066,0,Low Engagement / At-Risk Users
121067,0,Low Engagement / At-Risk Users
121068,3,High Engagement Users
121069,0,Low Engagement / At-Risk Users
121070,1,Moderate Engagement Users
121071,3,High Engagement Users
121072,0,Low Engagement / At-Risk Users
121073,1,Moderate Engagement Users
121074,3,High Engagement Users
121075,2,Occasional Users
121076,2,Occasional Users
121077,2,Occasional Users
121078,3,High Engagement Users
121079,2,Occasional Users
121080,2,Occasional Users
121081,1,Moderate Engagement Users
121082,2,Occasional Users
121083,2,Occasional Users
121084,1,Moderate Engagement Users
121085,1,Moderate Engagement Users
121086,2,Occasional Users
121087,0,Low Engagement / At-Risk Users
121088,3,High Engagement Users
121089,0,Low Engagement / At-Risk Users
121090,1,Moderate Engagement Users
121091,2,Occasional Users
121092,0,Low Engagement / At-Risk Users
121093,1,Moderate Engagement Users
121094,3,High Engagement Users
121095,0,Low Engagement / At-Risk Users
121096,2,Occasional Users
121097,2,Occasional Users
121098,3,High Engagement Users
121099,1,Moderate Engagement Users
121100,3,High Engagement Users
121101,3,High Engagement Users
121102,0,Low Engagement / At-Risk Users
121103,1,Moderate Engagement Users
121104,3,High Engagement Users
121105,2,Occasional Users
121106,0,Low Engagement / At-Risk Users
121107,2,Occasional Users
121108,3,High Engagement Users
121109,2,Occasional Users
121110,1,Moderate Engagement Users
121111,3,High Engagement Users
121112,2,Occasional Users
121113,1,Moderate Engagement Users
121114,3,High Engagement Users
121115,0,Low Engagement / At-Risk Users
121116,1,Moderate Engagement Users
121117,3,High Engagement Users
121118,1,Moderate Engagement Users
121119,0,Low Engagement / At-Risk Users
121120,0,Low Engagement / At-Risk Users
121121,3,High Engagement Users
121122,3,High Engagement Users
121123,0,Low Engagement / At-Risk Users
121124,2,Occasional Users
121125,3,High Engagement Users
121126,0,Low Engagement / At-Risk Users
121127,2,Occasional Users
121128,3,High Engagement Users
121129,3,High Engagement Users
121130,3,High Engagement Users
121131,3,High Engagement Users
121132,2,Occasional Users
121133,3,High Engagement Users
121134,1,Moderate Engagement Users
121135,0,Low Engagement / At-Risk Users
121136,0,Low Engagement / At-Risk Users
121137,1,Moderate Engagement Users
121138,3,High Engagement Users
121139,3,High Engagement Users
121140,3,High Engagement Users
121141,3,High Engagement Users
121142,3,High Engagement Users
121143,0,Low Engagement / At-Risk Users
121144,2,Occasional Users
121145,3,High Engagement Users
121146,1,Moderate Engagement Users
121147,0,Low Engagement / At-Risk Users
121148,0,Low Engagement / At-Risk Users
121149,0,Low Engagement / At-Risk Users
121150,0,Low Engagement / At-Risk Users
121151,2,Occasional Users
121152,1,Moderate Engagement Users
121153,3,High Engagement Users
121154,2,Occasional Users
121155,1,Moderate Engagement Users
121156,1,Moderate Engagement Users
121157,1,Moderate Engagement Users
121158,3,High Engagement Users
121159,2,Occasional Users
121160,3,High Engagement Users
121161,3,High Engagement Users
121162,3,High Engagement Users
121163,3,High Engagement Users
121164,3,High Engagement Users
121165,0,Low Engagement / At-Risk Users
121166,2,Occasional Users
121167,3,High Engagement Users
121168,1,Moderate Engagement Users
121169,0,Low Engagement / At-Risk Users
121170,1,Moderate Engagement Users
121171,1,Moderate Engagement Users
121172,3,High Engagement Users
121173,2,Occasional Users
121174,3,High Engagement Users
121175,2,Occasional Users
121176,1,Moderate Engagement Users
121177,1,Moderate Engagement Users
121178,0,Low Engagement / At-Risk Users
121179,0,Low Engagement / At-Risk Users
121180,1,Moderate Engagement Users
121181,1,Moderate Engagement Users
121182,3,High Engagement Users
121183,1,Moderate Engagement Users
121184,0,Low Engagement / At-Risk Users
121185,0,Low Engagement / At-Risk Users
121186,1,Moderate Engagement Users
121187,1,Moderate Engagement Users
121188,1,Moderate Engagement Users
121189,1,Moderate Engagement Users
121190,3,High Engagement Users
121191,1,Moderate Engagement Users
121192,1,Moderate Engagement Users
121193,1,Moderate Engagement Users
121194,2,Occasional Users
121195,0,Low Engagement / At-Risk Users
121196,0,Low Engagement / At-Risk Users
121197,2,Occasional Users
121198,3,High Engagement Users
121199,3,High Engagement Users
121200,0,Low Engagement / At-Risk Users
121201,3,High Engagement Users
121202,1,Moderate Engagement Users
121203,1,Moderate Engagement Users
121204,2,Occasional Users
121205,1,Moderate Engagement Users
121206,0,Low Engagement / At-Risk Users
121207,2,Occasional Users
121208,3,High Engagement Users
121209,0,Low Engagement / At-Risk Users
121210,3,High Engagement Users
121211,1,Moderate Engagement Users
121212,0,Low Engagement / At-Risk Users
121213,1,Moderate Engagement Users
121214,2,Occasional Users
121215,2,Occasional Users
121216,0,Low Engagement / At-Risk Users
121217,1,Moderate Engagement Users
121218,3,High Engagement Users
121219,3,High Engagement Users
121220,1,Moderate Engagement Users
121221,3,High Engagement Users
121222,3,High Engagement Users
121223,0,Low Engagement / At-Risk Users
121224,0,Low Engagement / At-Risk Users
121225,1,Moderate Engagement Users
121226,1,Moderate Engagement Users
121227,1,Moderate Engagement Users
121228,0,Low Engagement / At-Risk Users
121229,3,High Engagement Users
121230,2,Occasional Users
121231,0,Low Engagement / At-Risk Users
121232,0,Low Engagement / At-Risk Users
121233,3,High Engagement Users
121234,3,High Engagement Users
121235,0,Low Engagement / At-Risk Users
121236,2,Occasional Users
121237,3,High Engagement Users
121238,3,High Engagement Users
121239,2,Occasional Users
121240,2,Occasional Users
121241,0,Low Engagement / At-Risk Users
121242,3,High Engagement Users
121243,0,Low Engagement / At-Risk Users
121244,3,High Engagement Users
121245,1,Moderate Engagement Users
121246,1,Moderate Engagement Users
121247,1,Moderate Engagement Users
121248,3,High Engagement Users
121249,1,Moderate Engagement Users
121250,3,High Engagement Users
121251,1,Moderate Engagement Users
121252,3,High Engagement Users
121253,0,Low Engagement / At-Risk Users
121254,1,Moderate Engagement Users
121255,1,Moderate Engagement Users
121256,1,Moderate Engagement Users
121257,1,Moderate Engagement Users
121258,0,Low Engagement / At-Risk Users
121259,2,Occasional Users
121260,3,High Engagement Users
121261,0,Low Engagement / At-Risk Users
121262,2,Occasional Users
121263,0,Low Engagement / At-Risk Users
121264,2,Occasional Users
121265,3,High Engagement Users
121266,0,Low Engagement / At-Risk Users
121267,1,Moderate Engagement Users
121268,2,Occasional Users
121269,1,Moderate Engagement Users
121270,0,Low Engagement / At-Risk Users
121271,3,High Engagement Users
121272,2,Occasional Users
121273,3,High Engagement Users
121274,1,Moderate Engagement Users
121275,0,Low Engagement / At-Risk Users
121276,1,Moderate Engagement Users
121277,1,Moderate Engagement Users
121278,2,Occasional Users
121279,1,Moderate Engagement Users
121280,1,Moderate Engagement Users
121281,2,Occasional Users
121282,2,Occasional Users
121283,1,Moderate Engagement Users
121284,3,High Engagement Users
121285,3,High Engagement Users
121286,1,Moderate Engagement Users
121287,0,Low Engagement / At-Risk Users
121288,0,Low Engagement / At-Risk Users
121289,1,Moderate Engagement Users
121290,0,Low Engagement / At-Risk Users
121291,1,Moderate Engagement Users
121292,2,Occasional Users
121293,1,Moderate Engagement Users
121294,1,Moderate Engagement Users
121295,2,Occasional Users
121296,1,Moderate Engagement Users
121297,3,High Engagement Users
121298,2,Occasional Users
121299,1,Moderate Engagement Users
121300,2,Occasional Users
121301,1,Moderate Engagement Users
121302,0,Low Engagement / At-Risk Users
121303,3,High Engagement Users
121304,0,Low Engagement / At-Risk Users
121305,0,Low Engagement / At-Risk Users
121306,1,Moderate Engagement Users
121307,1,Moderate Engagement Users
121308,1,Moderate Engagement Users
121309,1,Moderate Engagement Users
121310,0,Low Engagement / At-Risk Users
121311,0,Low Engagement / At-Risk Users
121312,1,Moderate Engagement Users
121313,3,High Engagement Users
121314,1,Moderate Engagement Users
121315,1,Moderate Engagement Users
121316,3,High Engagement Users
121317,1,Moderate Engagement Users
121318,0,Low Engagement / At-Risk Users
121319,2,Occasional Users
121320,3,High Engagement Users
121321,1,Moderate Engagement Users
121322,1,Moderate Engagement Users
121323,0,Low Engagement / At-Risk Users
121324,1,Moderate Engagement Users
121325,0,Low Engagement / At-Risk Users
121326,0,Low Engagement / At-Risk Users
121327,1,Moderate Engagement Users
121328,1,Moderate Engagement Users
121329,0,Low Engagement / At-Risk Users
121330,1,Moderate Engagement Users
121331,1,Moderate Engagement Users
121332,2,Occasional Users
121333,3,High Engagement Users
121334,3,High Engagement Users
121335,0,Low Engagement / At-Risk Users
121336,1,Moderate Engagement Users
121337,1,Moderate Engagement Users
121338,1,Moderate Engagement Users
121339,0,Low Engagement / At-Risk Users
121340,3,High Engagement Users
121341,1,Moderate Engagement Users
121342,1,Moderate Engagement Users
121343,2,Occasional Users
121344,2,Occasional Users
121345,0,Low Engagement / At-Risk Users
121346,1,Moderate Engagement Users
121347,0,Low Engagement / At-Risk Users
121348,0,Low Engagement / At-Risk Users
121349,0,Low Engagement / At-Risk Users
121350,0,Low Engagement / At-Risk Users
121351,2,Occasional Users
121352,1,Moderate Engagement Users
121353,3,High Engagement Users
121354,0,Low Engagement / At-Risk Users
121355,3,High Engagement Users
121356,2,Occasional Users
121357,0,Low Engagement / At-Risk Users
121358,3,High Engagement Users
121359,0,Low Engagement / At-Risk Users
121360,2,Occasional Users
121361,1,Moderate Engagement Users
121362,1,Moderate Engagement Users
121363,2,Occasional Users
121364,1,Moderate Engagement Users
121365,3,High Engagement Users
121366,1,Moderate Engagement Users
121367,1,Moderate Engagement Users
121368,3,High Engagement Users
121369,2,Occasional Users
121370,0,Low Engagement / At-Risk Users
121371,0,Low Engagement / At-Risk Users
121372,2,Occasional Users
121373,3,High Engagement Users
121374,3,High Engagement Users
121375,1,Moderate Engagement Users
121376,0,Low Engagement / At-Risk Users
121377,2,Occasional Users
121378,0,Low Engagement / At-Risk Users
121379,3,High Engagement Users
121380,3,High Engagement Users
121381,1,Moderate Engagement Users
121382,2,Occasional Users
121383,2,Occasional Users
121384,0,Low Engagement / At-Risk Users
121385,3,High Engagement Users
121386,3,High Engagement Users
121387,0,Low Engagement / At-Risk Users
121388,0,Low Engagement / At-Risk Users
121389,0,Low Engagement / At-Risk Users
121390,1,Moderate Engagement Users
121391,0,Low Engagement / At-Risk Users
121392,3,High Engagement Users
121393,0,Low Engagement / At-Risk Users
121394,3,High Engagement Users
121395,1,Moderate Engagement Users
121396,2,Occasional Users
121397,3,High Engagement Users
121398,3,High Engagement Users
121399,3,High Engagement Users
121400,2,Occasional Users
121401,3,High Engagement Users
121402,3,High Engagement Users
121403,0,Low Engagement / At-Risk Users
121404,1,Moderate Engagement Users
121405,3,High Engagement Users
121406,0,Low Engagement / At-Risk Users
121407,0,Low Engagement / At-Risk Users
121408,2,Occasional Users
121409,3,High Engagement Users
121410,3,High Engagement Users
121411,0,Low Engagement / At-Risk Users
121412,1,Moderate Engagement Users
121413,0,Low Engagement / At-Risk Users
121414,0,Low Engagement / At-Risk Users
121415,0,Low Engagement / At-Risk Users
121416,2,Occasional Users
121417,3,High Engagement Users
121418,1,Moderate Engagement Users
121419,1,Moderate Engagement Users
121420,3,High Engagement Users
121421,1,Moderate Engagement Users
121422,3,High Engagement Users
121423,0,Low Engagement / At-Risk Users
121424,1,Moderate Engagement Users
121425,3,High Engagement Users
121426,0,Low Engagement / At-Risk Users
121427,1,Moderate Engagement Users
121428,3,High Engagement Users
121429,0,Low Engagement / At-Risk Users
121430,0,Low Engagement / At-Risk Users
121431,2,Occasional Users
121432,0,Low Engagement / At-Risk Users
121433,3,High Engagement Users
121434,3,High Engagement Users
121435,3,High Engagement Users
121436,0,Low Engagement / At-Risk Users
121437,2,Occasional Users
121438,1,Moderate Engagement Users
121439,1,Moderate Engagement Users
121440,3,High Engagement Users
121441,1,Moderate Engagement Users
121442,0,Low Engagement / At-Risk Users
121443,0,Low Engagement / At-Risk Users
121444,3,High Engagement Users
121445,3,High Engagement Users
121446,0,Low Engagement / At-Risk Users
121447,2,Occasional Users
121448,3,High Engagement Users
121449,1,Moderate Engagement Users
121450,2,Occasional Users
121451,3,High Engagement Users
121452,0,Low Engagement / At-Risk Users
121453,3,High Engagement Users
121454,1,Moderate Engagement Users
121455,3,High Engagement Users
121456,1,Moderate Engagement Users
121457,2,Occasional Users
121458,3,High Engagement Users
121459,3,High Engagement Users
121460,1,Moderate Engagement Users
121461,0,Low Engagement / At-Risk Users
121462,2,Occasional Users
121463,0,Low Engagement / At-Risk Users
121464,3,High Engagement Users
121465,3,High Engagement Users
121466,3,High Engagement Users
121467,3,High Engagement Users
121468,0,Low Engagement / At-Risk Users
121469,3,High Engagement Users
121470,1,Moderate Engagement Users
121471,3,High Engagement Users
121472,1,Moderate Engagement Users
121473,2,Occasional Users
121474,2,Occasional Users
121475,1,Moderate Engagement Users
121476,1,Moderate Engagement Users
121477,3,High Engagement Users
121478,2,Occasional Users
121479,2,Occasional Users
121480,1,Moderate Engagement Users
121481,1,Moderate Engagement Users
121482,3,High Engagement Users
121483,1,Moderate Engagement Users
121484,0,Low Engagement / At-Risk Users
121485,2,Occasional Users
121486,1,Moderate Engagement Users
121487,2,Occasional Users
121488,0,Low Engagement / At-Risk Users
121489,1,Moderate Engagement Users
121490,3,High Engagement Users
121491,3,High Engagement Users
121492,3,High Engagement Users
121493,3,High Engagement Users
121494,1,Moderate Engagement Users
121495,0,Low Engagement / At-Risk Users
121496,3,High Engagement Users
121497,3,High Engagement Users
121498,1,Moderate Engagement Users
121499,0,Low Engagement / At-Risk Users
121500,1,Moderate Engagement Users
121501,3,High Engagement Users
121502,2,Occasional Users
121503,1,Moderate Engagement Users
121504,1,Moderate Engagement Users
121505,0,Low Engagement / At-Risk Users
121506,3,High Engagement Users
121507,1,Moderate Engagement Users
121508,2,Occasional Users
121509,2,Occasional Users
121510,1,Moderate Engagement Users
121511,3,High Engagement Users
121512,3,High Engagement Users
121513,2,Occasional Users
121514,3,High Engagement Users
121515,1,Moderate Engagement Users
121516,1,Moderate Engagement Users
121517,1,Moderate Engagement Users
121518,2,Occasional Users
121519,3,High Engagement Users
121520,1,Moderate Engagement Users
121521,3,High Engagement Users
121522,1,Moderate Engagement Users
121523,3,High Engagement Users
121524,2,Occasional Users
121525,3,High Engagement Users
121526,1,Moderate Engagement Users
121527,0,Low Engagement / At-Risk Users
121528,3,High Engagement Users
121529,3,High Engagement Users
121530,1,Moderate Engagement Users
121531,1,Moderate Engagement Users
121532,2,Occasional Users
121533,1,Moderate Engagement Users
121534,2,Occasional Users
121535,2,Occasional Users
121536,0,Low Engagement / At-Risk Users
121537,1,Moderate Engagement Users
121538,0,Low Engagement / At-Risk Users
121539,2,Occasional Users
121540,3,High Engagement Users
121541,0,Low Engagement / At-Risk Users
121542,1,Moderate Engagement Users
121543,1,Moderate Engagement Users
121544,3,High Engagement Users
121545,1,Moderate Engagement Users
121546,3,High Engagement Users
121547,1,Moderate Engagement Users
121548,2,Occasional Users
121549,0,Low Engagement / At-Risk Users
121550,1,Moderate Engagement Users
121551,1,Moderate Engagement Users
121552,0,Low Engagement / At-Risk Users
121553,2,Occasional Users
121554,0,Low Engagement / At-Risk Users
121555,1,Moderate Engagement Users
121556,0,Low Engagement / At-Risk Users
121557,1,Moderate Engagement Users
121558,3,High Engagement Users
121559,2,Occasional Users
121560,1,Moderate Engagement Users
121561,2,Occasional Users
121562,3,High Engagement Users
121563,2,Occasional Users
121564,2,Occasional Users
121565,3,High Engagement Users
121566,1,Moderate Engagement Users
121567,0,Low Engagement / At-Risk Users
121568,1,Moderate Engagement Users
121569,1,Moderate Engagement Users
121570,3,High Engagement Users
121571,3,High Engagement Users
121572,3,High Engagement Users
121573,0,Low Engagement / At-Risk Users
121574,1,Moderate Engagement Users
121575,3,High Engagement Users
121576,3,High Engagement Users
121577,1,Moderate Engagement Users
121578,0,Low Engagement / At-Risk Users
121579,1,Moderate Engagement Users
121580,3,High Engagement Users
121581,3,High Engagement Users
121582,0,Low Engagement / At-Risk Users
121583,3,High Engagement Users
121584,0,Low Engagement / At-Risk Users
121585,2,Occasional Users
121586,3,High Engagement Users
121587,3,High Engagement Users
121588,2,Occasional Users
121589,1,Moderate Engagement Users
121590,1,Moderate Engagement Users
121591,1,Moderate Engagement Users
121592,2,Occasional Users
121593,1,Moderate Engagement Users
121594,0,Low Engagement / At-Risk Users
121595,0,Low Engagement / At-Risk Users
121596,3,High Engagement Users
121597,1,Moderate Engagement Users
121598,3,High Engagement Users
121599,3,High Engagement Users
121600,1,Moderate Engagement Users
121601,3,High Engagement Users
121602,2,Occasional Users
121603,3,High Engagement Users
121604,0,Low Engagement / At-Risk Users
121605,0,Low Engagement / At-Risk Users
121606,0,Low Engagement / At-Risk Users
121607,0,Low Engagement / At-Risk Users
121608,1,Moderate Engagement Users
121609,3,High Engagement Users
121610,3,High Engagement Users
121611,0,Low Engagement / At-Risk Users
121612,0,Low Engagement / At-Risk Users
121613,3,High Engagement Users
121614,1,Moderate Engagement Users
121615,3,High Engagement Users
121616,3,High Engagement Users
121617,1,Moderate Engagement Users
121618,1,Moderate Engagement Users
121619,1,Moderate Engagement Users
121620,0,Low Engagement / At-Risk Users
121621,3,High Engagement Users
121622,0,Low Engagement / At-Risk Users
121623,0,Low Engagement / At-Risk Users
121624,2,Occasional Users
121625,0,Low Engagement / At-Risk Users
121626,1,Moderate Engagement Users
121627,1,Moderate Engagement Users
121628,0,Low Engagement / At-Risk Users
121629,3,High Engagement Users
121630,0,Low Engagement / At-Risk Users
121631,3,High Engagement Users
121632,0,Low Engagement / At-Risk Users
121633,2,Occasional Users
121634,2,Occasional Users
121635,3,High Engagement Users
121636,2,Occasional Users
121637,2,Occasional Users
121638,1,Moderate Engagement Users
121639,1,Moderate Engagement Users
121640,1,Moderate Engagement Users
121641,2,Occasional Users
121642,2,Occasional Users
121643,0,Low Engagement / At-Risk Users
121644,1,Moderate Engagement Users
121645,0,Low Engagement / At-Risk Users
121646,2,Occasional Users
121647,1,Moderate Engagement Users
121648,2,Occasional Users
121649,3,High Engagement Users
121650,3,High Engagement Users
121651,1,Moderate Engagement Users
121652,3,High Engagement Users
121653,0,Low Engagement / At-Risk Users
121654,3,High Engagement Users
121655,2,Occasional Users
121656,0,Low Engagement / At-Risk Users
121657,1,Moderate Engagement Users
121658,2,Occasional Users
121659,1,Moderate Engagement Users
121660,1,Moderate Engagement Users
121661,3,High Engagement Users
121662,0,Low Engagement / At-Risk Users
121663,3,High Engagement Users
121664,2,Occasional Users
121665,1,Moderate Engagement Users
121666,3,High Engagement Users
121667,1,Moderate Engagement Users
121668,2,Occasional Users
121669,2,Occasional Users
121670,3,High Engagement Users
121671,3,High Engagement Users
121672,3,High Engagement Users
121673,0,Low Engagement / At-Risk Users
121674,2,Occasional Users
121675,1,Moderate Engagement Users
121676,2,Occasional Users
121677,2,Occasional Users
121678,3,High Engagement Users
121679,3,High Engagement Users
121680,1,Moderate Engagement Users
121681,1,Moderate Engagement Users
121682,1,Moderate Engagement Users
121683,2,Occasional Users
121684,2,Occasional Users
121685,3,High Engagement Users
121686,3,High Engagement Users
121687,2,Occasional Users
121688,0,Low Engagement / At-Risk Users
121689,2,Occasional Users
121690,2,Occasional Users
121691,0,Low Engagement / At-Risk Users
121692,3,High Engagement Users
121693,3,High Engagement Users
121694,0,Low Engagement / At-Risk Users
121695,3,High Engagement Users
121696,3,High Engagement Users
121697,1,Moderate Engagement Users
121698,0,Low Engagement / At-Risk Users
121699,3,High Engagement Users
121700,3,High Engagement Users
121701,0,Low Engagement / At-Risk Users
121702,1,Moderate Engagement Users
121703,1,Moderate Engagement Users
121704,3,High Engagement Users
121705,2,Occasional Users
121706,1,Moderate Engagement Users
121707,0,Low Engagement / At-Risk Users
121708,3,High Engagement Users
121709,1,Moderate Engagement Users
121710,0,Low Engagement / At-Risk Users
121711,2,Occasional Users
121712,3,High Engagement Users
121713,2,Occasional Users
121714,2,Occasional Users
121715,1,Moderate Engagement Users
121716,1,Moderate Engagement Users
121717,3,High Engagement Users
121718,0,Low Engagement / At-Risk Users
121719,1,Moderate Engagement Users
121720,0,Low Engagement / At-Risk Users
121721,0,Low Engagement / At-Risk Users
121722,1,Moderate Engagement Users
121723,1,Moderate Engagement Users
121724,0,Low Engagement / At-Risk Users
121725,0,Low Engagement / At-Risk Users
121726,1,Moderate Engagement Users
121727,3,High Engagement Users
121728,3,High Engagement Users
121729,3,High Engagement Users
121730,2,Occasional Users
121731,1,Moderate Engagement Users
121732,2,Occasional Users
121733,2,Occasional Users
121734,3,High Engagement Users
121735,3,High Engagement Users
121736,3,High Engagement Users
121737,3,High Engagement Users
121738,1,Moderate Engagement Users
121739,0,Low Engagement / At-Risk Users
121740,1,Moderate Engagement Users
121741,3,High Engagement Users
121742,3,High Engagement Users
121743,0,Low Engagement / At-Risk Users
121744,2,Occasional Users
121745,1,Moderate Engagement Users
121746,3,High Engagement Users
121747,3,High Engagement Users
121748,3,High Engagement Users
121749,1,Moderate Engagement Users
121750,3,High Engagement Users
121751,0,Low Engagement / At-Risk Users
121752,1,Moderate Engagement Users
121753,0,Low Engagement / At-Risk Users
121754,3,High Engagement Users
121755,0,Low Engagement / At-Risk Users
121756,3,High Engagement Users
121757,2,Occasional Users
121758,1,Moderate Engagement Users
121759,1,Moderate Engagement Users
121760,0,Low Engagement / At-Risk Users
121761,3,High Engagement Users
121762,2,Occasional Users
121763,1,Moderate Engagement Users
121764,1,Moderate Engagement Users
121765,1,Moderate Engagement Users
121766,1,Moderate Engagement Users
121767,3,High Engagement Users
121768,2,Occasional Users
121769,0,Low Engagement / At-Risk Users
121770,1,Moderate Engagement Users
121771,3,High Engagement Users
121772,1,Moderate Engagement Users
121773,3,High Engagement Users
121774,1,Moderate Engagement Users
121775,3,High Engagement Users
121776,1,Moderate Engagement Users
121777,1,Moderate Engagement Users
121778,0,Low Engagement / At-Risk Users
121779,0,Low Engagement / At-Risk Users
121780,2,Occasional Users
121781,1,Moderate Engagement Users
121782,3,High Engagement Users
121783,3,High Engagement Users
121784,3,High Engagement Users
121785,1,Moderate Engagement Users
121786,3,High Engagement Users
121787,2,Occasional Users
121788,0,Low Engagement / At-Risk Users
121789,1,Moderate Engagement Users
121790,1,Moderate Engagement Users
121791,1,Moderate Engagement Users
121792,2,Occasional Users
121793,1,Moderate Engagement Users
121794,3,High Engagement Users
121795,3,High Engagement Users
121796,2,Occasional Users
121797,3,High Engagement Users
121798,1,Moderate Engagement Users
121799,3,High Engagement Users
121800,3,High Engagement Users
121801,1,Moderate Engagement Users
121802,0,Low Engagement / At-Risk Users
121803,0,Low Engagement / At-Risk Users
121804,2,Occasional Users
121805,1,Moderate Engagement Users
121806,2,Occasional Users
121807,2,Occasional Users
121808,0,Low Engagement / At-Risk Users
121809,3,High Engagement Users
121810,1,Moderate Engagement Users
121811,1,Moderate Engagement Users
121812,2,Occasional Users
121813,1,Moderate Engagement Users
121814,3,High Engagement Users
121815,1,Moderate Engagement Users
121816,0,Low Engagement / At-Risk Users
121817,3,High Engagement Users
121818,0,Low Engagement / At-Risk Users
121819,0,Low Engagement / At-Risk Users
121820,2,Occasional Users
121821,0,Low Engagement / At-Risk Users
121822,0,Low Engagement / At-Risk Users
121823,3,High Engagement Users
121824,0,Low Engagement / At-Risk Users
121825,0,Low Engagement / At-Risk Users
121826,3,High Engagement Users
121827,3,High Engagement Users
121828,3,High Engagement Users
121829,2,Occasional Users
121830,1,Moderate Engagement Users
121831,0,Low Engagement / At-Risk Users
121832,1,Moderate Engagement Users
121833,3,High Engagement Users
121834,0,Low Engagement / At-Risk Users
121835,0,Low Engagement / At-Risk Users
121836,3,High Engagement Users
121837,0,Low Engagement / At-Risk Users
121838,3,High Engagement Users
121839,0,Low Engagement / At-Risk Users
121840,1,Moderate Engagement Users
121841,0,Low Engagement / At-Risk Users
121842,2,Occasional Users
121843,2,Occasional Users
121844,1,Moderate Engagement Users
121845,3,High Engagement Users
121846,3,High Engagement Users
121847,0,Low Engagement / At-Risk Users
121848,3,High Engagement Users
121849,0,Low Engagement / At-Risk Users
121850,1,Moderate Engagement Users
121851,1,Moderate Engagement Users
121852,3,High Engagement Users
121853,3,High Engagement Users
121854,1,Moderate Engagement Users
121855,3,High Engagement Users
121856,1,Moderate Engagement Users
121857,1,Moderate Engagement Users
121858,1,Moderate Engagement Users
121859,0,Low Engagement / At-Risk Users
121860,3,High Engagement Users
121861,3,High Engagement Users
121862,1,Moderate Engagement Users
121863,3,High Engagement Users
121864,0,Low Engagement / At-Risk Users
121865,3,High Engagement Users
121866,1,Moderate Engagement Users
121867,0,Low Engagement / At-Risk Users
121868,3,High Engagement Users
121869,2,Occasional Users
121870,1,Moderate Engagement Users
121871,3,High Engagement Users
121872,1,Moderate Engagement Users
121873,1,Moderate Engagement Users
121874,0,Low Engagement / At-Risk Users
121875,1,Moderate Engagement Users
121876,2,Occasional Users
121877,3,High Engagement Users
121878,3,High Engagement Users
121879,0,Low Engagement / At-Risk Users
121880,1,Moderate Engagement Users
121881,2,Occasional Users
121882,3,High Engagement Users
121883,2,Occasional Users
121884,2,Occasional Users
121885,3,High Engagement Users
121886,0,Low Engagement / At-Risk Users
121887,0,Low Engagement / At-Risk Users
121888,1,Moderate Engagement Users
121889,2,Occasional Users
121890,3,High Engagement Users
121891,3,High Engagement Users
121892,3,High Engagement Users
121893,3,High Engagement Users
121894,1,Moderate Engagement Users
121895,3,High Engagement Users
121896,1,Moderate Engagement Users
121897,0,Low Engagement / At-Risk Users
121898,0,Low Engagement / At-Risk Users
121899,1,Moderate Engagement Users
121900,2,Occasional Users
121901,1,Moderate Engagement Users
121902,1,Moderate Engagement Users
121903,2,Occasional Users
121904,1,Moderate Engagement Users
121905,1,Moderate Engagement Users
121906,3,High Engagement Users
121907,3,High Engagement Users
121908,1,Moderate Engagement Users
121909,0,Low Engagement / At-Risk Users
121910,3,High Engagement Users
121911,3,High Engagement Users
121912,1,Moderate Engagement Users
121913,2,Occasional Users
121914,3,High Engagement Users
121915,0,Low Engagement / At-Risk Users
121916,3,High Engagement Users
121917,2,Occasional Users
121918,3,High Engagement Users
121919,3,High Engagement Users
121920,0,Low Engagement / At-Risk Users
121921,3,High Engagement Users
121922,1,Moderate Engagement Users
121923,2,Occasional Users
121924,3,High Engagement Users
121925,3,High Engagement Users
121926,3,High Engagement Users
121927,3,High Engagement Users
121928,1,Moderate Engagement Users
121929,3,High Engagement Users
121930,3,High Engagement Users
121931,2,Occasional Users
121932,0,Low Engagement / At-Risk Users
121933,1,Moderate Engagement Users
121934,3,High Engagement Users
121935,0,Low Engagement / At-Risk Users
121936,1,Moderate Engagement Users
121937,1,Moderate Engagement Users
121938,3,High Engagement Users
121939,1,Moderate Engagement Users
121940,3,High Engagement Users
121941,2,Occasional Users
121942,0,Low Engagement / At-Risk Users
121943,3,High Engagement Users
121944,0,Low Engagement / At-Risk Users
