user_id,age,gender,country,device_type,subscription_type,days_active,total_sessions,avg_session_duration_min,screen_views,clicks,likes,shares,comments,searches,notifications_received,notification_open_rate,purchases,total_spend,retained_30d,churn_risk_score,cluster,segment_name,pca_1,pca_2
U21473,46.0,Female,Australia,Android,Basic,71,21,1.85,128,31,7,0,1,18,24,0.044,1,9.71,1,0.319,3,Occasional Users,-0.9943036024763734,-0.2786355287677003
U21486,31.0,Male,Germany,iOS,Premium,32,20,5.62,118,35,13,1,4,14,139,0.181,5,76.15,1,0.317,3,Occasional Users,0.40779049877953505,0.9930850490633056
U21488,42.0,Female,India,iOS,Free,34,23,19.36,171,19,7,1,0,24,73,0.159,2,42.72,1,0.386,3,Occasional Users,-0.9971124401707911,0.03030031850745562
U21490,35.0,Male,USA,iOS,Basic,112,25,17.16,150,39,2,0,0,12,161,0.527,1,31.87,1,0.152,3,Occasional Users,-0.6862336055377306,-1.6318566268290358
U21496,42.0,Female,India,Android,Basic,72,23,12.65,134,31,8,1,0,14,45,0.272,0,0.0,1,0.42,3,Occasional Users,-0.7872922323599038,0.05083279154081806
U21497,44.0,Female,India,Android,Basic,67,26,1.0,163,34,12,1,1,15,8,0.099,2,310.45,1,0.342,3,Occasional Users,0.26593077023077333,-0.05789226582196838
U21499,29.0,Male,USA,Android,Free,209,28,14.31,147,14,1,0,0,9,91,0.139,4,141.62,1,0.014,3,Occasional Users,-0.7087957553183472,-3.1560854137903562
U21500,45.0,Female,Germany,Android,Basic,117,22,16.49,183,19,1,0,0,5,94,0.428,1,13.65,1,0.238,3,Occasional Users,-1.3216600074409919,-1.3895283515685655
U21501,49.0,Male,India,iOS,Basic,88,20,15.9,145,32,10,0,1,8,179,0.315,2,61.21,1,0.208,3,Occasional Users,-0.5154883353797571,-0.5827817850873831
U21510,51.0,Male,India,iOS,Free,85,21,12.08,157,26,2,0,0,11,155,0.514,2,31.12,1,0.432,3,Occasional Users,-1.6343840399175757,-0.39396719425140936
U21516,32.0,Female,UK,iOS,Basic,96,23,12.81,200,52,12,0,1,10,34,0.353,3,196.79,1,0.25,3,Occasional Users,0.5948821921513782,-0.48880158613100155
U21520,28.0,Female,Australia,iOS,Free,45,22,14.35,85,15,2,0,0,14,121,0.385,2,117.76,1,0.221,3,Occasional Users,-2.1197719293468897,-0.9490175754247624
U21528,26.0,Female,UK,Android,Free,131,22,14.98,162,13,1,0,0,16,28,0.172,1,18.95,1,0.212,3,Occasional Users,-1.5143150973397481,-1.6257714011153437
U21536,54.0,Female,USA,iOS,Premium,138,23,12.63,107,27,6,0,0,9,167,0.129,1,24.32,1,0.18,3,Occasional Users,-1.0243978377027207,-1.5200888132050918
U21543,59.0,Male,Australia,Android,Basic,58,17,24.08,137,17,2,0,0,15,114,0.365,3,24.99,1,0.414,3,Occasional Users,-2.26313787179939,-0.12003585387672404
U21544,48.0,Female,Germany,iOS,Basic,142,30,12.42,166,17,4,0,0,17,168,0.313,3,134.18,1,0.114,3,Occasional Users,-0.5358532371074016,-2.3535745123086746
U21547,45.0,Male,India,Android,Free,102,24,12.8,129,26,4,0,0,19,60,0.141,3,256.5,1,0.213,3,Occasional Users,-1.134621746116741,-1.365944819102478
U21555,46.0,Male,Canada,Android,Free,50,21,13.77,90,25,3,0,0,14,149,0.175,5,309.57,1,0.368,3,Occasional Users,-1.983275621921817,-0.3789673263467387
U21567,53.0,Male,India,iOS,Free,93,22,15.9,123,15,3,0,0,13,152,0.084,1,26.47,1,0.214,3,Occasional Users,-1.6746749247809565,-1.2593920083401007
U21569,52.0,Male,India,Android,Free,120,20,8.41,88,22,7,1,1,16,95,0.154,3,385.36,1,0.201,3,Occasional Users,-0.8206963182434823,-0.8158882640896582
U21579,52.0,Male,Germany,iOS,Basic,67,24,13.11,177,38,4,0,0,16,16,0.134,1,44.58,1,0.381,3,Occasional Users,-0.8999264049800799,-0.4675234724527831
U21580,21.0,Female,USA,iOS,Free,56,26,14.11,145,34,10,0,2,14,101,0.333,3,140.01,1,0.306,3,Occasional Users,-0.07345503095855917,-0.23141235103300922
U21581,57.0,Male,UK,Android,Free,135,22,14.49,105,31,11,1,0,15,140,0.446,2,77.31,1,0.172,3,Occasional Users,-0.2879725223543057,-1.0263467854361434
U21583,58.0,Male,India,iOS,Basic,101,25,16.87,187,31,9,2,2,15,102,0.089,4,145.05,1,0.221,3,Occasional Users,0.9309711143228242,-0.38010375652612594
U21594,60.0,Female,USA,Android,Free,83,23,2.32,134,33,12,0,0,18,115,0.333,4,240.55,1,0.241,3,Occasional Users,-0.5330055591503331,-0.7191923530598058
U21596,48.0,Female,UK,Android,Free,156,25,17.44,157,25,5,0,1,10,174,0.211,2,59.51,1,0.109,3,Occasional Users,-0.3277494259486392,-1.9058201677671733
U21600,50.0,Other,USA,iOS,Basic,98,21,11.53,162,33,10,0,2,11,104,0.398,4,185.29,1,0.4,3,Occasional Users,-0.27837915069998215,0.06248662640916147
U21602,52.0,Male,Germany,iOS,Free,61,27,12.43,186,21,7,1,0,14,73,0.419,5,104.09,1,0.265,3,Occasional Users,-0.3751624334868428,-0.7660984550373294
U21603,51.0,Female,UK,Android,Basic,103,27,11.32,201,27,1,0,0,19,173,0.554,3,116.18,1,0.218,3,Occasional Users,-0.7320381364031642,-1.6277618390000372
U21604,34.0,Female,Australia,Android,Free,126,20,5.26,97,19,4,0,1,8,115,0.353,5,185.56,1,0.374,3,Occasional Users,-1.6082756268627836,-0.6284341877330237
U21609,25.0,Male,Australia,iOS,Free,75,18,15.84,170,32,3,0,0,14,167,0.183,3,38.94,1,0.303,3,Occasional Users,-1.3859891439916614,-0.5221187890359449
U21610,49.0,Female,UK,iOS,Free,47,25,11.69,181,35,8,1,1,16,67,0.512,1,6.3,1,0.299,3,Occasional Users,0.02992511187719218,-0.11650329759544169
U21619,58.0,Female,Singapore,iOS,Free,87,25,16.85,76,21,4,0,0,10,138,0.19,2,22.15,1,0.247,3,Occasional Users,-1.610676244416884,-1.1866246445367759
U21623,54.0,Male,India,Android,Premium,93,23,12.96,150,41,15,0,2,11,14,0.305,2,89.8,1,0.161,3,Occasional Users,0.586815921299744,-0.5306727492593786
U21624,35.0,Female,Germany,Android,Premium,49,23,11.25,153,21,2,0,0,12,20,0.367,5,134.91,1,0.34,3,Occasional Users,-1.6418344259203206,-0.6308967945710203
U21625,29.0,Male,UK,iOS,Premium,28,21,26.16,202,20,1,0,0,18,131,0.175,1,7.66,1,0.168,3,Occasional Users,-1.4338156992645406,-0.985634232974924
U21627,60.0,Female,UK,Android,Free,101,29,6.42,192,34,9,0,0,12,19,0.172,0,0.0,1,0.0,3,Occasional Users,0.31293276340002485,-2.0496948348372905
U21630,23.0,Male,UK,iOS,Free,57,20,1.38,154,18,5,0,0,16,69,0.261,1,10.09,1,0.285,3,Occasional Users,-1.6106350352967518,-0.565912227001617
U21643,19.0,Female,Singapore,Android,Free,62,21,21.19,59,17,2,0,0,11,85,0.369,3,325.98,1,0.322,3,Occasional Users,-2.3369047707621102,-0.6862570878703044
U21644,44.0,Male,Singapore,Android,Free,94,34,7.51,144,13,4,0,1,6,33,0.296,0,0.0,1,0.113,3,Occasional Users,-0.4417499435086504,-2.072762024962578
U21648,38.0,Other,USA,Android,Basic,93,25,17.94,190,35,9,0,1,14,48,0.358,1,27.51,1,0.228,3,Occasional Users,0.03652485648168996,-0.8645299515099572
U21651,55.0,Male,Canada,Android,Free,134,29,16.11,142,29,3,0,0,10,169,0.311,3,98.38,1,0.243,3,Occasional Users,-0.7002548202518843,-1.7575741622854526
U21652,30.0,Male,USA,iOS,Free,62,29,12.73,242,44,7,0,0,11,38,0.071,4,67.98,1,0.087,3,Occasional Users,0.4989193144483745,-1.5543384207962985
U21654,45.0,Female,Canada,iOS,Free,118,19,16.76,148,30,12,0,4,15,126,0.304,4,348.34,1,0.304,3,Occasional Users,0.28155877791300904,0.0770127739631378
U21659,26.0,Male,UK,iOS,Free,113,24,3.02,238,36,12,1,1,16,14,0.428,4,210.58,1,0.138,3,Occasional Users,1.0340952160082078,-0.9235519814023808
U21663,23.0,Female,USA,Android,Free,139,27,13.2,263,22,2,0,0,8,66,0.597,0,0.0,1,0.023,3,Occasional Users,-0.07995222682122177,-2.481564509987522
U21666,20.0,Male,UK,Android,Premium,54,21,8.44,46,8,2,0,0,13,82,0.169,0,0.0,1,0.304,3,Occasional Users,-2.6693833133951066,-0.6949204229152234
U21669,27.0,Female,India,iOS,Free,157,27,20.92,166,19,4,0,0,4,65,0.128,5,45.11,1,0.037,3,Occasional Users,-0.5165647041996014,-2.5156693138000037
U21670,58.0,Male,USA,Android,Free,55,20,13.31,138,24,6,1,0,8,116,0.556,1,6.85,1,0.22,3,Occasional Users,-1.0541921322851013,-0.4390779035006438
U21674,31.0,Female,India,iOS,Basic,49,30,11.67,9,1,0,0,0,10,86,0.228,1,53.88,1,0.309,3,Occasional Users,-2.670933711737113,-1.2816634536337006
U21676,44.0,Female,UK,Android,Premium,48,25,14.57,195,19,3,0,0,14,68,0.536,2,184.48,1,0.28,3,Occasional Users,-1.189529148999513,-0.9130856040000029
U21677,58.0,Male,Germany,Android,Basic,74,24,15.49,166,28,7,0,2,14,163,0.473,2,37.36,1,0.236,3,Occasional Users,-0.2913310921505143,-0.6136738920506886
U21678,49.0,Female,USA,Android,Basic,153,23,12.89,119,18,2,0,0,11,92,0.215,0,0.0,1,0.078,3,Occasional Users,-1.283646099595818,-2.171073256740671
U21680,19.0,Female,Canada,Android,Basic,157,27,15.14,134,13,1,0,0,13,143,0.331,2,205.76,1,0.158,3,Occasional Users,-1.215765778758109,-2.2765614647731587
U21694,39.0,Male,India,Android,Free,67,24,8.36,161,24,6,0,1,8,125,0.188,1,24.07,1,0.365,3,Occasional Users,-0.9275414479721983,-0.35695236472444064
U21697,38.0,Female,UK,iOS,Premium,53,25,12.59,115,30,8,0,1,13,127,0.288,2,23.53,1,0.335,3,Occasional Users,-0.8525673537066317,-0.29724035866078674
U21698,55.0,Other,Canada,Android,Free,96,27,14.55,136,23,4,0,0,7,67,0.346,3,171.49,1,0.088,3,Occasional Users,-0.8538548744664228,-1.8994956643096117
U21705,21.0,Male,India,Android,Basic,109,21,9.75,121,34,3,0,0,7,18,0.265,0,0.0,1,0.206,3,Occasional Users,-1.232053187080289,-1.181125757273771
U21707,47.0,Male,USA,Android,Free,94,23,19.98,182,28,8,1,0,11,67,0.152,2,55.1,1,0.1,3,Occasional Users,-0.09679117079841186,-1.2027423294450525
U21711,38.0,Female,UK,iOS,Free,139,31,12.64,125,34,6,0,1,10,84,0.048,3,210.28,1,0.173,3,Occasional Users,0.010122825129584956,-1.8362723943953476
U21719,31.0,Female,Canada,Android,Free,154,26,10.89,166,37,12,1,0,23,7,0.277,2,49.82,1,0.048,3,Occasional Users,0.7358821535672524,-1.734069617821678
U21722,36.0,Male,Singapore,iOS,Free,140,27,18.87,212,18,2,0,0,10,50,0.382,3,38.99,1,0.069,3,Occasional Users,-0.5141682997204,-2.3821678854759707
U21733,37.0,Female,India,iOS,Free,51,22,17.07,157,36,7,0,0,9,122,0.062,2,28.38,1,0.358,3,Occasional Users,-0.9921382143480418,-0.21056384163466102
U21734,23.0,Female,India,Android,Free,163,27,4.68,70,15,5,0,0,11,9,0.355,0,0.0,1,0.164,3,Occasional Users,-1.2742541887380825,-2.066150914538662
U21742,27.0,Female,USA,iOS,Free,139,22,13.81,151,22,8,0,0,11,53,0.168,2,252.08,1,0.223,3,Occasional Users,-0.8421274986092779,-1.3319417469450356
U21743,35.0,Male,India,Android,Free,124,20,7.58,111,32,5,0,0,12,48,0.154,3,27.06,1,0.098,3,Occasional Users,-1.0664561097870264,-1.5391481125384128
U21745,50.0,Male,Australia,Android,Basic,170,29,13.36,148,23,8,0,2,16,96,0.145,3,123.85,1,0.0,3,Occasional Users,0.4555114375285735,-2.339337402623025
U21746,22.0,Male,India,iOS,Free,154,23,10.74,76,9,1,0,0,13,51,0.235,1,55.08,1,0.0,3,Occasional Users,-1.7184925990442945,-2.5362480101018545
U21749,39.0,Male,Singapore,iOS,Free,75,26,18.68,197,38,10,0,0,18,175,0.174,2,61.41,1,0.052,3,Occasional Users,0.1993791731601681,-1.4992213745630436
U21758,34.0,Male,Canada,Android,Free,83,25,17.23,181,21,4,0,0,14,96,0.21,4,8.65,1,0.116,3,Occasional Users,-0.8391121156186755,-1.6300831569799852
U21760,35.0,Male,USA,iOS,Free,107,16,8.32,79,19,2,0,0,10,25,0.208,2,57.1,1,0.216,3,Occasional Users,-2.2216773402553667,-1.0029100523682077
U21761,34.0,Male,India,Android,Free,40,21,19.22,165,45,8,0,1,21,174,0.404,2,38.09,1,0.363,3,Occasional Users,-0.506934205262316,0.18768783565362632
U21762,21.0,Female,USA,iOS,Basic,73,21,14.76,116,11,3,0,0,10,155,0.297,2,85.47,1,0.288,3,Occasional Users,-2.022312663853382,-0.8520138475059893
U21763,24.0,Female,UK,Android,Premium,20,21,13.41,202,20,2,0,0,16,121,0.559,3,119.65,1,0.184,3,Occasional Users,-1.4030799255401079,-0.843014806407719
U21766,57.0,Female,UK,Android,Free,47,24,16.72,155,19,1,0,0,19,51,0.265,4,425.56,1,0.467,3,Occasional Users,-1.8377455088867027,-0.35630992224808683
U21774,49.0,Female,India,Android,Premium,69,25,3.72,209,40,2,0,0,19,150,0.08,0,0.0,1,0.331,3,Occasional Users,-0.6859656611416944,-0.7636156772603072
U21782,54.0,Female,Singapore,Android,Free,97,27,13.88,187,15,3,0,0,24,47,0.4,3,132.8,1,0.142,3,Occasional Users,-0.887574858009611,-1.8518645363214339
U21785,51.0,Female,UK,Android,Free,128,25,16.2,162,38,12,1,2,11,4,0.113,2,60.61,1,0.2,3,Occasional Users,0.9099278361604418,-0.6658630492752455
U21786,49.0,Female,USA,iOS,Free,47,19,10.36,181,40,7,1,1,8,140,0.215,1,101.72,1,0.415,3,Occasional Users,-0.41659107900346687,0.5935362167089722
U21788,30.0,Male,Australia,Android,Basic,136,27,7.94,178,26,7,0,1,9,141,0.244,0,0.0,1,0.113,3,Occasional Users,-0.0036227174680586016,-1.7664206431512912
U21790,55.0,Female,USA,iOS,Free,32,26,9.28,205,29,12,0,3,10,67,0.566,0,0.0,1,0.348,3,Occasional Users,0.39713784026979215,0.3029875025312263
U21791,19.0,Female,Australia,Android,Free,84,31,4.92,155,20,8,0,1,15,53,0.527,2,141.93,1,0.137,3,Occasional Users,-0.15565504856941068,-1.5849955953153136
U21792,22.0,Female,UK,Android,Free,117,26,14.61,79,16,3,0,0,13,167,0.18,5,115.11,1,0.215,3,Occasional Users,-1.5762257305128922,-1.6547386521860907
U21796,31.0,Male,Australia,iOS,Free,133,19,14.67,122,13,1,0,0,14,79,0.093,2,56.89,1,0.23,3,Occasional Users,-1.9386065734445337,-1.4076397092104718
U21799,52.0,Female,Australia,iOS,Basic,120,23,15.68,87,24,7,1,1,11,33,0.19,0,0.0,1,0.146,3,Occasional Users,-0.5580585547922153,-1.0889245163818075
U21805,54.0,Female,USA,Android,Premium,51,27,15.54,194,39,8,0,1,8,38,0.333,1,74.54,1,0.297,3,Occasional Users,-0.009191599270675161,-0.47662432343081207
U21807,28.0,Female,UK,iOS,Free,78,23,16.35,226,67,6,0,0,6,114,0.136,0,0.0,1,0.22,3,Occasional Users,0.4039773326116892,-0.7271097794645529
U21808,53.0,Other,India,iOS,Basic,49,22,1.0,61,13,3,0,0,13,145,0.068,0,0.0,1,0.251,3,Occasional Users,-2.2830674310071464,-0.8199931733904249
U21809,28.0,Male,Germany,Android,Free,118,26,15.18,142,42,14,1,2,5,157,0.196,4,101.12,1,0.21,3,Occasional Users,1.0548104184990195,-0.5153957467676774
U21813,54.0,Male,Canada,iOS,Free,90,24,14.66,222,30,9,1,0,9,64,0.225,3,41.95,1,0.076,3,Occasional Users,0.33318356148996786,-1.2644135229993527
U21814,49.0,Female,India,Android,Free,129,27,14.16,90,10,0,0,0,11,83,0.225,1,14.82,1,0.234,3,Occasional Users,-1.8135242495347328,-1.8566281001992322
U21816,49.0,Female,India,Android,Basic,70,29,17.32,207,17,2,0,0,11,49,0.232,1,71.77,1,0.137,3,Occasional Users,-0.758204844307142,-1.8022016864966546
U21820,50.0,Male,India,Android,Free,110,23,5.09,128,36,12,1,2,11,21,0.4,1,75.6,1,0.176,3,Occasional Users,0.5068289733040823,-0.49668626048422176
U21822,60.0,Female,Canada,iOS,Free,104,21,13.06,135,16,2,0,0,12,65,0.073,3,31.51,1,0.049,3,Occasional Users,-1.4637552931766773,-1.8615446287024588
U21823,26.0,Female,Australia,Android,Basic,59,22,13.44,159,42,12,0,3,10,133,0.128,2,32.16,1,0.214,3,Occasional Users,0.4685676332272409,-0.017362406553541584
U21828,56.0,Female,Australia,iOS,Basic,108,21,10.34,182,39,3,0,0,8,7,0.142,3,258.41,1,0.238,3,Occasional Users,-0.7707664770602646,-1.101373692532271
U21829,40.0,Female,India,Android,Premium,58,24,16.74,162,18,7,0,1,9,136,0.319,3,48.62,1,0.272,3,Occasional Users,-0.8979253167572314,-0.6202129853680494
U21835,54.0,Male,India,Android,Free,43,24,7.9,110,22,2,0,0,12,70,0.348,2,26.94,1,0.141,3,Occasional Users,-1.5979918272902303,-1.253180693371396
U21838,45.0,Male,Singapore,iOS,Free,74,23,11.52,66,9,1,0,0,18,22,0.042,3,183.46,1,0.289,3,Occasional Users,-2.3741264731034137,-1.0791952694574198
U21841,38.0,Female,India,Android,Premium,131,21,6.92,123,13,1,0,0,12,2,0.228,2,30.92,1,0.224,3,Occasional Users,-1.8173839740931121,-1.5138250267346693
U21842,41.0,Female,India,iOS,Free,115,21,3.33,133,35,7,1,0,7,125,0.27,2,49.77,1,0.314,3,Occasional Users,-0.6128574116536621,-0.4868059462330945
U21843,38.0,Male,India,iOS,Free,137,23,12.89,93,8,0,0,0,13,94,0.207,1,22.52,1,0.235,3,Occasional Users,-2.0605832470079006,-1.6977155351527868
U21845,53.0,Male,USA,Android,Free,61,18,6.27,172,34,12,2,3,9,58,0.355,2,34.62,1,0.326,3,Occasional Users,0.6811128584150934,0.9806501324226449
U21847,50.0,Male,UK,Android,Premium,101,21,13.99,83,14,3,0,0,13,47,0.098,2,23.65,1,0.362,3,Occasional Users,-2.150268524051265,-0.7699447758715449
U21848,53.0,Other,India,Android,Premium,125,24,9.84,150,32,7,1,1,17,57,0.22,1,51.62,1,0.084,3,Occasional Users,0.161439242150635,-1.35877515771953
U21852,19.0,Female,USA,Android,Free,162,27,10.18,174,26,6,0,0,17,174,0.195,3,240.95,1,0.087,3,Occasional Users,-0.2079859741766752,-2.2834252173323364
U21854,40.0,Male,Germany,iOS,Free,31,17,12.43,82,22,6,0,0,12,77,0.363,2,145.1,1,0.273,3,Occasional Users,-2.094793300720534,-0.19368061594092317
U21862,43.0,Male,India,Android,Premium,104,24,8.71,108,32,6,0,0,15,85,0.093,3,108.02,1,0.193,3,Occasional Users,-0.9505706797251632,-1.2953585195386212
U21871,33.0,Female,USA,iOS,Free,56,29,18.57,112,32,6,0,1,12,10,0.515,1,15.5,1,0.137,3,Occasional Users,-0.4668825526470376,-1.2500889766720464
U21873,60.0,Female,Australia,iOS,Free,50,25,7.59,183,52,14,1,2,9,22,0.251,5,107.22,1,0.284,3,Occasional Users,1.1717852660185781,0.29944805671283253
U21877,21.0,Female,USA,iOS,Premium,119,29,11.66,244,26,3,0,0,11,2,0.593,1,9.6,1,0.221,3,Occasional Users,-0.21085080201976963,-1.7467508994145073
U21878,35.0,Male,India,Android,Free,101,22,9.55,152,40,8,1,1,16,49,0.076,2,93.6,1,0.383,3,Occasional Users,-0.12437114601233681,-0.01848300218394244
U21880,24.0,Female,India,Android,Free,83,27,12.65,148,22,6,0,1,13,54,0.231,0,0.0,1,0.352,3,Occasional Users,-0.8090724492898116,-0.6895555590602396
U21888,34.0,Male,UK,Android,Free,101,20,6.13,110,12,5,0,0,7,101,0.114,1,52.56,1,0.268,3,Occasional Users,-1.8490463356789324,-0.9503184069499637
U21896,59.0,Male,UK,iOS,Free,42,33,13.77,73,6,1,0,0,13,158,0.331,4,171.74,1,0.363,3,Occasional Users,-1.9966784840183323,-1.2022265757595703
U21902,35.0,Female,USA,iOS,Free,166,30,13.16,116,13,3,0,0,15,6,0.463,1,114.78,1,0.0,3,Occasional Users,-0.7861317310089303,-2.9265098396393667
U21906,28.0,Female,Australia,iOS,Free,50,23,12.89,238,24,2,0,0,14,42,0.483,2,130.72,1,0.215,3,Occasional Users,-0.922337828402982,-1.0356377914406334
U21909,52.0,Male,India,iOS,Premium,148,21,6.26,136,21,2,0,0,12,86,0.283,0,0.0,1,0.253,3,Occasional Users,-1.4685399798682226,-1.4276975869811357
U21910,50.0,Female,Germany,iOS,Premium,61,25,18.37,214,29,12,2,2,11,15,0.163,0,0.0,1,0.197,3,Occasional Users,1.1332220644643458,-0.04882795556365251
U21911,38.0,Female,Singapore,iOS,Free,67,18,4.87,137,14,5,0,1,19,35,0.526,4,153.04,1,0.197,3,Occasional Users,-1.5167188069128599,-0.70291734881006
U21913,25.0,Female,USA,Android,Basic,135,27,10.3,161,33,14,1,1,20,65,0.505,0,0.0,1,0.182,3,Occasional Users,0.8218098473269565,-0.9843006387896946
U21928,42.0,Female,India,Android,Premium,41,21,11.45,161,14,2,0,0,12,107,0.31,1,71.19,1,0.412,3,Occasional Users,-2.0171857159260083,-0.25151493613172643
U21934,29.0,Female,USA,iOS,Basic,78,20,17.89,155,25,4,0,0,14,79,0.321,2,72.33,1,0.221,3,Occasional Users,-1.3434835459886132,-0.9282964789245719
U21936,21.0,Female,India,iOS,Basic,101,21,16.28,171,42,9,2,2,13,162,0.169,1,38.31,1,0.309,3,Occasional Users,0.73868388935852,0.24916390489854748
U21937,60.0,Female,India,iOS,Premium,101,21,7.95,122,18,1,0,0,13,154,0.243,1,17.49,1,0.143,3,Occasional Users,-1.6986262170558335,-1.5367883265562547
U21946,23.0,Female,USA,iOS,Premium,136,27,16.74,168,34,15,2,1,10,125,0.329,1,59.93,1,0.253,3,Occasional Users,1.2367659801898419,-0.48975257311593834
U21949,38.0,Female,India,Android,Free,72,27,7.59,180,37,10,0,3,10,80,0.246,1,51.96,1,0.159,3,Occasional Users,0.7333546474815976,-0.6797223748452271
U21952,53.0,Other,Canada,Android,Basic,37,27,4.97,227,45,12,0,2,7,35,0.648,4,117.25,1,0.284,3,Occasional Users,0.838736084659779,-0.07865032816577928
U21953,39.0,Female,India,Android,Premium,115,25,8.93,115,27,10,1,2,16,148,0.086,2,186.63,1,0.146,3,Occasional Users,0.2571372072637846,-0.9147203798764879
U21954,37.0,Female,UK,iOS,Basic,107,25,16.65,216,37,12,2,1,10,54,0.195,4,73.52,1,0.0,3,Occasional Users,1.4968658942717938,-1.1384390300189804
U21957,28.0,Female,UK,iOS,Free,154,23,4.29,132,26,1,0,0,14,143,0.498,1,25.97,1,0.12,3,Occasional Users,-1.1324787493678532,-2.0263165109742918
U21960,30.0,Male,USA,Android,Basic,77,25,16.16,145,41,5,1,0,17,87,0.163,3,29.11,1,0.357,3,Occasional Users,-0.461533200100919,-0.3811633189026739
U21963,34.0,Female,India,Android,Basic,162,24,21.92,126,25,10,1,0,16,61,0.369,3,116.53,1,0.095,3,Occasional Users,-0.07068825931429261,-1.6796091117071699
U21964,55.0,Female,USA,Android,Premium,32,20,10.77,252,29,2,0,0,15,44,0.301,3,21.54,1,0.307,3,Occasional Users,-1.0731762719165956,-0.40563444559231704
U21965,42.0,Male,USA,iOS,Free,123,29,7.4,246,31,2,0,0,9,81,0.502,0,0.0,1,0.232,3,Occasional Users,-0.1543853111569707,-1.7336371901901575
U21966,49.0,Female,India,Android,Basic,46,26,13.4,253,29,3,0,0,10,35,0.16,2,18.0,1,0.249,3,Occasional Users,-0.5232279358850501,-0.9871871509404785
U21972,50.0,Female,USA,Android,Premium,132,18,17.46,120,33,14,0,1,14,169,0.202,4,102.2,1,0.248,3,Occasional Users,-0.3789590910339263,-0.4923115987701996
U21976,56.0,Male,India,Android,Free,27,16,12.51,157,36,12,2,2,19,130,0.395,0,0.0,1,0.394,3,Occasional Users,0.07409040596169217,1.4033355562607297
U21983,23.0,Female,Singapore,Android,Basic,64,14,17.36,66,13,4,0,0,9,54,0.307,1,25.88,1,0.408,3,Occasional Users,-2.799237234368651,0.07929545506109792
U21998,26.0,Female,Canada,iOS,Free,149,21,12.31,168,15,0,0,0,11,159,0.167,1,70.0,1,0.106,3,Occasional Users,-1.3697955862389362,-2.0640309804608745
U22003,59.0,Female,USA,Android,Premium,191,24,13.67,157,42,3,0,0,20,85,0.18,2,137.04,1,0.057,3,Occasional Users,-0.18703054263089158,-2.398563905918848
U22006,39.0,Male,Singapore,Android,Free,63,28,6.51,196,32,3,0,0,7,20,0.28,2,94.38,1,0.332,3,Occasional Users,-0.7135066959967912,-0.9060607055230252
U22014,45.0,Female,USA,Android,Free,57,24,8.32,185,51,11,0,2,17,136,0.45,4,142.39,1,0.196,3,Occasional Users,0.665017173629714,-0.3418080002628518
U22019,36.0,Male,Singapore,iOS,Basic,87,20,1.65,130,19,5,0,1,12,84,0.151,3,60.85,1,0.302,3,Occasional Users,-1.3932555043091663,-0.5530644191129929
U22022,55.0,Male,India,Android,Basic,116,26,17.51,154,37,6,0,0,15,168,0.15,1,17.71,1,0.139,3,Occasional Users,-0.34253648005606885,-1.6289266363840376
U22023,50.0,Male,Germany,iOS,Premium,91,15,11.14,120,20,5,0,0,12,125,0.275,0,0.0,1,0.319,3,Occasional Users,-1.995096816619635,-0.3722471199523884
U22025,32.0,Male,UK,Android,Basic,99,27,8.01,134,27,9,0,2,8,54,0.203,1,30.72,1,0.0,3,Occasional Users,0.1831944275317849,-1.6379069891098021
U22027,22.0,Male,Canada,Android,Premium,124,23,11.83,165,27,4,0,1,10,164,0.342,1,18.19,1,0.21,3,Occasional Users,-0.6576078490165742,-1.2540395592802596
U22034,27.0,Female,Canada,iOS,Free,134,24,21.99,268,37,4,0,0,13,19,0.648,4,84.11,1,0.254,3,Occasional Users,-0.006877403727075977,-1.3780627068268967
U22037,54.0,Female,Australia,iOS,Basic,45,24,6.13,221,31,3,0,0,11,93,0.066,2,155.17,1,0.21,3,Occasional Users,-0.7317933625973574,-0.9881652939265549
U22039,57.0,Female,Singapore,Android,Free,90,28,10.64,83,12,5,0,0,11,147,0.292,2,55.35,1,0.094,3,Occasional Users,-1.34019613199462,-1.9040967402670563
U22041,45.0,Male,UK,iOS,Free,141,18,12.01,162,25,6,1,0,10,156,0.265,3,111.04,1,0.21,3,Occasional Users,-0.713473542983761,-0.9715521774613587
U22043,39.0,Male,India,Android,Free,137,23,9.16,72,7,2,0,0,12,86,0.196,4,179.68,1,0.156,3,Occasional Users,-1.951865930913992,-1.9107768343140263
U22050,36.0,Male,Australia,Android,Premium,107,25,20.65,181,37,6,0,1,13,70,0.49,3,82.85,1,0.129,3,Occasional Users,0.001106428652216815,-1.3989950538330083
U22052,24.0,Female,Singapore,iOS,Free,78,22,7.39,132,33,3,0,0,13,5,0.232,3,211.4,1,0.382,3,Occasional Users,-1.4280920862602804,-0.5069285231046174
U22055,47.0,Female,Australia,Android,Basic,26,16,15.11,115,9,2,0,0,16,1,0.24,4,207.81,1,0.478,3,Occasional Users,-2.817197673645651,0.28858524418978315
U22057,41.0,Male,India,Android,Free,70,28,13.06,173,43,15,1,0,14,34,0.309,1,56.66,1,0.141,3,Occasional Users,0.8708574326583782,-0.8015862040125872
U22059,21.0,Male,Australia,Android,Free,85,21,17.68,140,40,6,1,1,11,87,0.034,2,75.51,1,0.337,3,Occasional Users,-0.38402386285431467,-0.07676470666111986
